'524','V06657','2010-03-17 00:00','5',,,,'0','AM',,'R004',,'21479','KAV 035S',,
'525','V09190','2010-03-19 00:00','5',,,,'0','PM',,'R025',,'6701','KAV 035S',,
'526','V06657','2010-03-18 00:00','4',,,,'0','AM',,'R004',,'21481','KAV 035S',,
'527','V04223','2010-03-19 00:00','5',,,,'0','AM',,'R021',,'20587','KAV 035S',,
'528','V04731','2010-03-18 00:00','16.5',,,,'0','AM',,'R010',,'24358','KAV 035S',,
'529','V05069','2010-03-18 00:00','2.5',,,,'0','PM',,'R010',,'3243','KAV 035S',,
'530','V02099','2010-03-18 00:00','5',,,,'0','PM',,'R010',,'3243','KAV 035S',,
'531','V04731','2010-03-18 00:00','8.5',,,,'0','PM',,'R010',,'3243','KAV 035S',,
'532','V04731','2010-03-17 00:00','22.5',,,,'0','AM',,'R010',,'24356','KAV 035S',,
'533','V05069','2010-03-17 00:00','2.5',,,,'0','PM',,'R010',,'3242','KAV 035S',,
'534','V04731','2010-03-17 00:00','7.5',,,,'0','PM',,'R010',,'3242','KAV 035S',,
'535','V02099','2010-03-17 00:00','4.5',,,,'0','PM',,'R010',,'3242','KAV 035S',,
'536','V01773','2010-03-12 00:00','5.5',,,,'0','PM',,'R009',,'4973','KAV 035S',,
'537','V00034','2010-03-02 00:00','23.5',,,,'0','AM',,'R003',,'25362','KAV 035S',,
'538','V00034','2010-03-02 00:00','11',,,,'0','PM',,'R003',,'5126','KAV 035S',,
'539','V00034','2010-03-01 00:00','8.5',,,,'0','PM',,'R003',,'5124','KAV 035S',,
'540','V00034','2010-03-03 00:00','8.5',,,,'0','PM',,'R003',,'5128','KAV 035S',,
'541','V00034','2010-03-04 00:00','8.5',,,,'0','PM',,'R003',,'5130','KAV 035S',,
'542','V00034','2010-03-04 00:00','25',,,,'0','AM',,'R003',,'25368','KAV 035S',,
'543','V00034','2010-03-05 00:00','8.5',,,,'0','PM',,'R003',,'5132','KAV 035S',,
'544','V00034','2010-03-06 00:00','8.5',,,,'0','PM',,'R003',,'5134','KAV 035S',,
'545','V00034','2010-03-06 00:00','25',,,,'0','AM',,'R003',,'25374','KAV 035S',,
'546','V08515','2010-03-07 00:00','4',,,,'0','AM',,'R003',,'25377','KAV 035S',,
'547','V00034','2010-03-07 00:00','9',,,,'0','PM',,'R003',,'5136','KAV 035S',,
'548','V00034','2010-03-08 00:00','23',,,,'0','PM',,'R003',,'25380','KAV 035S',,
'549','V00034','2010-03-08 00:00','7.5',,,,'0','PM',,'R003',,'5138','KAV 035S',,
'550','V00034','2010-03-09 00:00','6.5',,,,'0','PM',,'R003',,'5140','KAV 035S',,
'551','V00034','2010-03-10 00:00','23.5',,,,'0','AM',,'R003',,'25386','KAV 035S',,
'552','V00034','2010-03-10 00:00','9',,,,'0','PM',,'R003',,'5142','KAV 035S',,
'553','V00034','2010-03-11 00:00','6.5',,,,'0','PM',,'R003',,'5144','KAV 035S',,
'554','V00034','2010-03-11 00:00','6.5',,,,'0','PM',,'R003',,'5144','KAV 035S',,
'555','V04223','2010-03-20 00:00','3.5',,,,'0','AM',,'R021',,'20588','KAV 035S',,
'556','V06657','2010-03-19 00:00','4',,,,'0','AM',,'R004',,'21483','KAV 035S',,
'557','V03148','2010-03-19 00:00','5',,,,'0','AM',,'R004',,'21483','KAV 035S',,
'558','V06657','2010-03-20 00:00','4',,,,'0','AM',,'R004',,'21485','KAV 035S',,
'559','V03148','2010-03-20 00:00','5.5',,,,'0','AM',,'R004',,'21485','KAV 035S',,
'560','V00034','2010-03-12 00:00','20.5',,,,'0','AM',,'R003',,'25391','KAV 035S',,
'561','V00369','2010-03-20 00:00','8.5',,,,'0','AM',,'R016',,'27350','KAV 035S',,
'562','V00034','2010-03-12 00:00','7.5',,,,'0','PM',,'R003',,'5146','KAV 035S',,
'563','V00034','2010-03-13 00:00','7',,,,'0','PM',,'R003',,'5148','KAV 035S',,
'564','V00034','2010-03-14 00:00','22',,,,'0','AM',,'R003',,'25398','KAV 035S',,
'565','V00369','2010-03-21 00:00','7.5',,,,'0','AM',,'R016',,'27352','KAV 035S',,
'566','V00034','2010-03-14 00:00','7.5',,,,'0','PM',,'R003',,'5150','KAV 035S',,
'567','V00034','2010-03-15 00:00','9',,,,'0','PM',,'R003',,'5152','KAV 035S',,
'568','V00034','2010-03-16 00:00','8.5',,,,'0','PM',,'R003',,'5154','KAV 035S',,
'569','V00034','2010-03-17 00:00','8.5',,,,'0','PM',,'R003',,'5156','KAV 035S',,
'570','V00034','2010-03-18 00:00','25',,,,'0','AM',,'R003',,'25410','KAV 035S',,
'571','V00034','2010-03-18 00:00','10',,,,'0','PM',,'R003',,'5158','KAV 035S',,
'572','V04223','2010-03-21 00:00','3',,,,'0','AM',,'R021',,'20589','KAV 035S',,
'573','V04223','2010-03-22 00:00','3',,,,'0','AM',,'R021',,'20590','KAV 035S',,
'575','V00034','2010-03-19 00:00','9',,,,'0','PM',,'R003',,'5160','KAV 035S',,
'576','V06657','2010-03-21 00:00','5',,,,'0','AM',,'R030',,'21487','KAV 035S',,
'577','V06657','2010-03-21 00:00','5',,,,'0','AM',,'R004',,'21487','KAV 035S',,
'578','V03148','2010-03-21 00:00','2.5',,,,'0','AM',,'R004',,'21488','KAV 035S',,
'579','V04150','2010-03-22 00:00','8.5',,,,'0','AM',,'R004',,'21489','KAV 035S',,
'580','V06657','2010-03-22 00:00','5',,,,'0','AM',,'R004',,'21489','KAV 035S',,
'581','V03148','2010-03-22 00:00','4.5',,,,'0','AM',,'R004',,'21489','KAV 035S',,
'582','V00034','2010-03-20 00:00','9.5',,,,'0','PM',,'R003',,'5162','KAV 035S',,
'583','V00369','2010-03-22 00:00','9',,,,'0','AM',,'R016',,'27354','KAV 035S',,
'584','V00034','2010-03-20 00:00','9.5',,,,'0','PM',,'R003',,'5162','KAV 035S',,
'586','V04731','2010-03-20 00:00','20.5',,,,'0','AM',,'R010',,'24362','KAV 035S',,
'587','V02099','2010-03-20 00:00','4',,,,'0','PM',,'R010',,'3245','KAV 035S',,
'588','V04731','2010-03-20 00:00','8.5',,,,'0','PM',,'R010',,'3245','KAV 035S',,
'589','V00034','2010-03-21 00:00','9.5',,,,'0','AM',,'R003',,'5164','KAV 035S',,
'590','V04731','2010-03-21 00:00','21.5',,,,'0','AM',,'R010',,'24364','KAV 035S',,
'591','V02099','2010-03-21 00:00','4',,,,'0','PM',,'R010',,'3246','KAV 035S',,
'592','V04731','2010-03-21 00:00','7',,,,'0','PM',,'R010',,'3246','KAV 035S',,
'593','V09643','2010-03-22 00:00','7.5',,,,'0','AM',,'R010',,'24365','KAV 035S',,
'594','V04731','2010-03-22 00:00','20',,,,'0','AM',,'R010',,'24366','KAV 035S',,
'595','V00034','2010-03-21 00:00','28.5',,,,'0','AM',,'R003',,'25419','KAV 035S',,
'596','V00034','2010-03-22 00:00','28',,,,'0','AM',,'R003',,'25422','KAV 035S',,
'597','V00034','2010-03-22 00:00','12',,,,'0','PM',,'R003',,'5166','KAV 035S',,
'598','V00034','2010-03-23 00:00','16',,,,'0','PM',,'R003',,'5167','KAV 035S',,
